avg_monthly_bodyweight_kg,lipid_fraction
65.1351437613,0.308638192857
65.1654630425,0.308962651123
65.195840868,0.309287327189
65.2262765597,0.309612232517
65.2567694394,0.309937378571
65.2873188291,0.310262776815
65.3179240506,0.31058843871
65.3485844259,0.31091437572
65.3792992767,0.311240599309
65.410067925,0.311567120939
65.4408896926,0.311893952074
65.4717639014,0.312221104176
65.5026898734,0.31254858871
65.5336669304,0.312876417137
65.5646943942,0.313204600922
65.5957715868,0.313533151526
65.62689783,0.313862080415
65.6580724458,0.31419139905
65.6892947559,0.314521118894
65.7205640823,0.314851251411
65.7518797468,0.315181808065
65.7832410714,0.315512800317
65.8146473779,0.315844239631
65.8460979882,0.316176137471
65.8775922242,0.3165085053
65.9091294078,0.316841354579
65.9407088608,0.317174696774
65.9723299051,0.317508543347
66.0039918626,0.31784290576
66.0356940552,0.318177795478
66.0674358047,0.318513223963
66.0992164331,0.318849202679
66.1310352622,0.319185743088
66.1628916139,0.319522856653
66.1947848101,0.319860554839
66.2267141727,0.320198849107
66.2586790235,0.320537750922
66.2906786844,0.320877271745
66.3227124774,0.321217423041
66.3547797242,0.321558216273
66.3868797468,0.321899662903
66.4190118671,0.322241774395
66.4511754069,0.322584562212
66.4833696881,0.322928037817
66.5155940325,0.323272212673
66.5478477622,0.323617098243
66.5801301989,0.323962705991
66.6124406646,0.324309047379
66.644778481,0.324656133871
66.6771429702,0.32500397693
66.7095334539,0.325352588018
66.7419492541,0.3257019786
66.7743896926,0.326052160138
66.8068540913,0.326403144096
66.8393417722,0.326754941935
66.871852057,0.327107565121
66.9043842676,0.327461025115
66.936937726,0.327815333381
66.9695117541,0.328170501382
67.0021056736,0.328526540582
67.0347188065,0.328883462442
67.0673504747,0.329241278427
67.1,0.3296
67.132721629,0.329959717406
67.1655688186,0.330320504224
67.1985397061,0.330682346918
67.231632429,0.331045231951
67.2648451246,0.331409145785
67.2981759303,0.331774074885
67.3316229835,0.332140005712
67.3651844215,0.332506924731
67.3988583818,0.332874818404
67.4326430017,0.333243673195
67.4665364186,0.333613475566
67.5005367699,0.333984211982
67.5346421929,0.334355868904
67.5688508251,0.334728432796
67.6031608038,0.335101890121
67.6375702664,0.335476227343
67.6720773503,0.335851430924
67.7066801929,0.336227487327
67.7413769315,0.336604383017
67.7761657036,0.336982104455
67.8110446465,0.337360638105
67.8460118975,0.33773997043
67.8810655941,0.338120087894
67.9162038737,0.338500976959
67.9514248736,0.338882624088
67.9867267313,0.339265015745
68.022107584,0.339648138393
68.0575655692,0.340031978495
68.0930988242,0.340416522513
68.1287054865,0.340801756912
68.1643836934,0.341187668155
68.2001315823,0.341574242704
68.2359472906,0.341961467022
68.2718289556,0.342349327573
68.3077747148,0.34273781082
68.3437827055,0.343126903226
68.3798510651,0.343516591254
68.415977931,0.343906861367
68.4521614405,0.344297700029
68.4883997311,0.344689093702
68.5246909401,0.34508102885
68.561033205,0.345473491935
68.597424663,0.345866469422
68.6338634516,0.346259947773
68.6703477081,0.34665391345
68.7068755699,0.347048352919
68.7434451745,0.34744325264
68.7800546591,0.347838599078
68.8167021613,0.348234378696
68.8533858182,0.348630577957
68.8901037674,0.349027183324
68.9268541463,0.34942418126
68.9636350921,0.349821558228
69.0004447423,0.350219300691
69.0372812342,0.350617395113
69.0741427053,0.351015827957
69.1110272929,0.351414585685
69.1479331344,0.351813654762
69.1848583671,0.352213021649
69.2218011286,0.352612672811
69.258759556,0.35301259471
69.2957317869,0.35341277381
69.3327159586,0.353813196573
69.3697102085,0.354213849462
69.4067126739,0.354614718942
69.4437214923,0.355015791475
69.480734801,0.355417053523
69.5177507374,0.355818491551
69.5547674389,0.356220092022
69.5917830429,0.356621841398
69.6287956867,0.357023726142
69.6658035077,0.357425732719
69.7028046433,0.35782784759
69.739797231,0.35823005722
69.776779408,0.35863234807
69.8137493117,0.359034706605
69.8507050796,0.359437119288
69.887644849,0.359839572581
69.9245667573,0.360242052947
69.9614689419,0.360644546851
69.9983495401,0.361047040755
70.0352066893,0.361449521121
70.072038527,0.361851974414
70.1088431905,0.362254387097
70.1456188171,0.362656745632
70.1823635443,0.363059036482
70.2190755095,0.363461246112
70.2557528499,0.363863360983
70.2923937031,0.36426536756
70.3289962063,0.364667252304
70.3655584971,0.36506900168
70.4020787126,0.365470602151
70.4385549904,0.365872040179
70.4749854678,0.366273302227
70.5113682821,0.36667437476
70.5477015708,0.36707524424
70.5839834713,0.367475897129
70.6202121209,0.367876319892
70.656385657,0.368276498992
70.692502217,0.368676420891
70.7285599383,0.369076072053
70.7645569582,0.36947543894
70.8004914142,0.369874508017
70.8363614435,0.370273265745
70.8721651837,0.370671698589
70.907900772,0.371069793011
70.9435663459,0.371467535474
70.9791600427,0.371864912442
71.0146799998,0.372261910378
71.0501243547,0.372658515745
71.0854912446,0.373054715006
71.1207788069,0.373450494624
71.1559851791,0.373845841062
71.1911084986,0.374240740783
71.2261469026,0.374635180252
71.2610985286,0.375029145929
71.2959615139,0.37542262428
71.330733996,0.375815601767
71.3654141123,0.376208064852
71.4,0.3766
71.4347936189,0.376993274704
71.4700892459,0.37738971143
71.505873494,0.3777892291
71.5421329763,0.378191746638
71.5788543061,0.378597182966
71.6160240964,0.379005457006
71.6536289603,0.379416487681
71.6916555109,0.379830193914
71.7300903614,0.380246494626
71.7689201249,0.38066530874
71.8081314145,0.38108655518
71.8477108434,0.381510152866
71.8876450245,0.381936020723
71.9279205712,0.382364077672
71.9685240964,0.382794242635
72.0094422133,0.383226434536
72.050661535,0.383660572297
72.0921686747,0.384096574841
72.1339502454,0.384534361089
72.1759928603,0.384973849965
72.2182831325,0.38541496039
72.2608076751,0.385857611288
72.3035531013,0.386301721581
72.3465060241,0.386747210191
72.3896530567,0.387193996041
72.4329808121,0.387641998054
72.4764759036,0.388091135151
72.5201249442,0.388541326256
72.5639145471,0.388992490291
72.6078313253,0.389444546178
72.651861892,0.389897412841
72.6959928603,0.3903510092
72.7402108434,0.39080525418
72.7845024543,0.391260066702
72.8288543061,0.391715365689
72.873253012,0.392171070064
72.9176851852,0.392627098748
72.9621374386,0.393083370665
73.0065963855,0.393539804737
73.051048639,0.393996319887
73.0954808121,0.394452835036
73.1398795181,0.394909269108
73.1842313699,0.395365541025
73.2285229808,0.39582156971
73.2727409639,0.396277274084
73.3168719322,0.396732573071
73.3609024989,0.397187385594
73.4048192771,0.397641630573
73.44860888,0.398095226933
73.4922579206,0.398548093595
73.535753012,0.399000149482
73.5790807675,0.399451313517
73.6222278001,0.399901504622
73.6651807229,0.40035064172
73.707926149,0.400798643732
73.7504506917,0.401245429582
73.7927409639,0.401690918193
73.8347835788,0.402135028485
73.8765651495,0.402577679383
73.9180722892,0.403018789809
73.9592916109,0.403458278685
74.0002097278,0.403896064933
74.040813253,0.404332067476
74.0810887996,0.404766205237
74.1210229808,0.405198397138
74.1606024096,0.405628562102
74.1998136992,0.406056619051
74.2386434627,0.406482486907
74.2770783133,0.406906084594
74.3151048639,0.407327331033
74.3527097278,0.407746145148
74.3898795181,0.40816244586
74.4266008478,0.408576152092
74.4628603302,0.408987182767
74.4986445783,0.409395456807
74.5339402053,0.409800893135
74.5687338242,0.410203410673
74.6030120482,0.410602928344
74.6367614904,0.41099936507
74.6699687639,0.411392639774
74.7026204819,0.411782671377
74.7347032575,0.412169378804
74.7662037037,0.412552680976
74.7971084337,0.412932496815
74.8274040607,0.413308745245
74.8570771977,0.413681345188
74.8861144578,0.414050215565
74.9145024543,0.414415275301
74.9422278001,0.414776443317
74.9692771084,0.415133638535
74.9956369924,0.415486779879
75.0212940651,0.41583578627
75.0462349398,0.416180576632
75.0704462294,0.416521069887
75.0939145471,0.416857184957
75.116626506,0.417188840764
75.1385687193,0.417515956232
75.1597278001,0.417838450283
75.1800903614,0.418156241839
75.1996430165,0.418469249823
75.2183723784,0.418777393157
75.2362650602,0.419080590764
75.2533076751,0.419378761567
75.2694868362,0.419671824487
75.2847891566,0.419959698447
75.2992012494,0.420242302371
75.3127097278,0.42051955518
75.3253012048,0.420791375796
75.3369622936,0.421057683143
75.3476796073,0.421318396143
75.357439759,0.421573433718
75.3662293619,0.421822714791
75.374035029,0.422066158285
75.3808433735,0.422303683121
75.3866410085,0.422535208223
75.3914145471,0.422760652512
75.3951506024,0.422979934912
75.3978357876,0.423192974345
75.3994567158,0.423399689734
75.4,0.4236
75.3997908838,0.423796921013
75.399165429,0.423993509737
75.3981264761,0.424189746737
75.3966768658,0.424385612578
75.3948194386,0.424581087827
75.3925570352,0.424776153049
75.389892496,0.424970788809
75.3868286618,0.425164975674
75.3833683731,0.425358694207
75.3795144705,0.425551924976
75.3752697946,0.425744648545
75.3706371859,0.42593684548
75.3656194852,0.426128496347
75.3602195328,0.426319581711
75.3544401696,0.426510082138
75.348284236,0.426699978192
75.3417545726,0.426889250441
75.3348540201,0.427077879448
75.327585419,0.427265845781
75.3199516099,0.427453130004
75.3119554334,0.427639712682
75.3035997301,0.427825574382
75.2948873406,0.428010695669
75.2858211055,0.428195057108
75.2764038654,0.428378639265
75.2666384608,0.428561422706
75.2565277324,0.428743387995
75.2460745208,0.4289245157
75.2352816664,0.429104786384
75.2241520101,0.429284180614
75.2126883922,0.429462678955
75.2008936535,0.429640261973
75.1887706344,0.429816910233
75.1763221757,0.4299926043
75.1635511179,0.430167324741
75.1504603015,0.430341052121
75.1370525672,0.430513767005
75.1233307556,0.430685449959
75.1092977073,0.430856081548
75.0949562628,0.431025642338
75.0803092627,0.431194112895
75.0653595477,0.431361473784
75.0501099584,0.43152770557
75.0345633352,0.431692788819
75.0187225188,0.431856704097
75.0025903499,0.432019431969
74.9861696689,0.432180953
74.9694633166,0.432341247757
74.9524741334,0.432500296805
74.93520496,0.432658080708
74.9176586369,0.432814580034
74.8998380048,0.432969775346
74.8817459043,0.433123647212
74.8633851759,0.433276176196
74.8447586602,0.433427342864
74.8258691978,0.433577127781
74.8067196294,0.433725511513
74.7873127955,0.433872474626
74.7676515366,0.434017997685
74.7477386935,0.434162061255
74.7275771066,0.434304645902
74.7071696166,0.434445732192
74.6865190641,0.43458530069
74.6656282896,0.434723331962
74.6445001338,0.434859806573
74.6231374372,0.434994705089
74.6015430404,0.435128008075
74.5797197841,0.435259696097
74.5576705088,0.43538974972
74.5353980551,0.43551814951
74.5129052636,0.435644876032
74.4901949749,0.435769909852
74.4672700295,0.435893231536
74.4441332682,0.436014821649
74.4207875314,0.436134660756
74.3972356598,0.436252729423
74.3734804939,0.436369008216
74.3495248744,0.4364834777
74.3253716418,0.436596118441
74.3010236367,0.436706911004
74.2764836997,0.436815835954
74.2517546715,0.436922873858
74.2268393926,0.437028005281
74.2017407035,0.437131210787
74.176461445,0.437232470944
74.1510044575,0.437331766316
74.1253725817,0.437429077469
74.0995686581,0.437524384968
74.0735955274,0.43761766938
74.0474560302,0.437708911268
74.0211530069,0.4377980912
73.9946892983,0.437885189741
73.968067745,0.437970187455
73.9412911874,0.438053064909
73.9143624663,0.438133802668
73.8872844221,0.438212381298
73.8600598955,0.438288781364
73.8326917272,0.438362983432
73.8051827575,0.438434968067
73.7775358273,0.438504715835
73.749753777,0.438572207301
73.7218394472,0.438637423032
73.6937956786,0.438700343591
73.6656253117,0.438760949546
73.6373311872,0.43881922146
73.6089161455,0.438875139901
73.5803830274,0.438928685434
73.5517346734,0.438979838623
73.522973924,0.439028580035
73.49410362,0.439074890235
73.4651266018,0.439118749789
73.43604571,0.439160139262
73.4068637854,0.43919903922
73.3775836683,0.439235430228
73.3482081996,0.439269292851
73.3187402196,0.439300607656
73.2891825691,0.439329355208
73.2595380886,0.439355516072
73.2298096187,0.439379070814
73.2,0.4394
73.1693817273,0.439419538564
73.1372434704,0.43943893026
73.1036123325,0.439458168883
73.0685154166,0.439477248227
73.0319798258,0.439496162086
72.9940326633,0.439514904255
72.9547010322,0.439533468528
72.9140120355,0.4395518487
72.8719927764,0.439570038564
72.828670358,0.439588031915
72.7840718833,0.439605822547
72.7382244556,0.439623404255
72.6911551779,0.439640770833
72.6428911533,0.439657916076
72.5934594849,0.439674833777
72.5428872759,0.43969151773
72.4912016293,0.439707961732
72.4384296482,0.439724159574
72.3845984359,0.439740105053
72.3297350952,0.439755791962
72.2738667295,0.439771214096
72.2170204417,0.439786365248
72.159223335,0.439801239214
72.1005025126,0.439815829787
72.0408850774,0.439830130762
71.9803981326,0.439844135934
71.9190687814,0.439857839096
71.8569241268,0.439871234043
71.7939912719,0.439884314569
71.7302973199,0.439897074468
71.6658693739,0.439909507535
71.6007345369,0.439921607565
71.5349199121,0.439933368351
71.4684526025,0.439944783688
71.4013597114,0.43995584737
71.3336683417,0.439966553191
71.2654055967,0.439976894947
71.1965985793,0.43998686643
71.1272743928,0.439996461436
71.0574601402,0.440005673759
70.9871829247,0.440014497193
70.9164698492,0.440022925532
70.8453480171,0.440030952571
70.7738445313,0.440038572104
70.701986495,0.440045777926
70.6298010112,0.44005256383
70.5573151832,0.440058923611
70.4845561139,0.440064851064
70.4115509065,0.440070339982
70.3383266642,0.440075384161
70.2649104899,0.440079977394
70.1913294869,0.440084113475
70.1176107583,0.4400877862
70.043781407,0.440090989362
69.9698685364,0.440093716755
69.8958992493,0.440095962175
69.8219006491,0.440097719415
69.7478998387,0.44009898227
69.6739239213,0.440099744533
69.6,0.4401
69.5261551779,0.440099742465
69.4524165581,0.440098965721
69.3788112437,0.440097663564
69.3053663379,0.440095829787
69.2321089436,0.440093458186
69.1590661642,0.440090542553
69.0862651025,0.440087076684
69.0137328618,0.440083054374
68.9414965452,0.440078469415
68.8695832558,0.440073315603
68.7980200966,0.440067586732
68.7268341709,0.440061276596
68.6560525816,0.440054378989
68.5857024319,0.440046887707
68.515810825,0.440038796543
68.4464048638,0.440030099291
68.3775116516,0.440020789746
68.3091582915,0.440010861702
68.2413718864,0.440000308954
68.1741795397,0.439989125296
68.1076083543,0.439977304521
68.0416854333,0.439964840426
67.97643788,0.439951726803
67.9118927973,0.439937957447
67.8480772884,0.439923526152
67.7850184565,0.439908426714
67.7227434045,0.439892652926
67.6612792357,0.439876198582
67.6006530531,0.439859057476
67.5408919598,0.439841223404
67.482023059,0.43982269016
67.4240734537,0.439803451537
67.3670702471,0.43978350133
67.3110405422,0.439762833333
67.2560114422,0.439741441342
67.2020100503,0.439719319149
67.1490634694,0.43969646055
67.0971988027,0.439672859338
67.0464431533,0.439648509309
66.9968236243,0.439623404255
66.9483673188,0.439597537973
66.90110134,0.439570904255
66.855052791,0.439543496897
66.8102487747,0.439515309693
66.7667163945,0.439486336436
66.7244827533,0.439456570922
66.6835749542,0.439426006944
66.6440201005,0.439394638298
66.6058452951,0.439362458777
66.5690776413,0.439329462175
66.533744242,0.439295642287
66.4998722005,0.439260992908
66.4674886198,0.439225507831
66.436620603,0.439189180851
66.4072952533,0.439152005762
66.3795396737,0.439113976359
66.3533809673,0.439075086436
66.3288462374,0.439035329787
66.3059625869,0.438994700207
66.2847571189,0.438953191489
